Taxon,lon,lat,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Lactuca_sibirica,29.84548,62.55821,24,78,21,9477,211,-145,356,130,-50,148,-98,619,82,30,32,220,98,214,116
Lactuca_sibirica,17.3825,62.56,31,88,26,8473,202,-133,335,128,-30,141,-79,649,77,38,23,216,119,189,141
Lactuca_sibirica,22.39492,62.56516,32,86,25,8286,207,-124,331,125,-34,140,-74,567,76,26,32,207,87,189,107
Lactuca_sibirica,29.90547,62.57493,23,78,21,9474,211,-145,356,130,-50,148,-98,620,82,30,32,220,98,213,116
Lactuca_sibirica,29.36058,62.57621,26,77,21,9406,213,-139,352,132,-46,150,-94,622,82,31,31,220,99,214,119
Lactuca_sibirica,29.76947,62.57769,25,78,21,9468,212,-143,355,132,-48,150,-96,616,82,30,32,219,97,213,115
Lactuca_sibirica,29.73061,62.57845,26,78,21,9462,213,-142,355,132,-48,150,-96,617,82,30,32,220,97,214,115
Lactuca_sibirica,29.81842,62.58126,24,78,21,9464,211,-144,355,131,-49,148,-98,619,82,30,32,220,98,214,116
Lactuca_sibirica,29.62426,62.58494,26,78,21,9464,213,-142,355,132,-47,151,-95,612,81,30,32,218,96,213,115
Lactuca_sibirica,29.84805,62.58509,24,78,21,9479,211,-145,356,130,-50,148,-98,618,82,30,32,220,97,214,116
Lactuca_sibirica,29.80918,62.58588,24,78,21,9471,211,-144,355,131,-49,148,-98,617,82,30,32,220,97,214,115
Lactuca_sibirica,15.6816,62.588,27,83,25,8343,196,-130,326,122,-69,136,-80,600,85,29,34,226,96,220,111
Lactuca_sibirica,15.6927,62.5881,27,83,25,8343,196,-130,326,122,-69,136,-80,600,85,29,34,226,96,220,111
Lactuca_sibirica,15.6885,62.5887,27,83,25,8343,196,-130,326,122,-69,136,-80,600,85,29,34,226,96,220,111
Lactuca_sibirica,22.41743,62.58972,31,86,25,8331,207,-125,332,125,-35,140,-75,570,76,26,32,208,88,190,107
Lactuca_sibirica,29.23522,62.59179,27,77,21,9394,213,-138,351,133,-45,151,-93,622,82,31,31,220,99,214,119
Lactuca_sibirica,22.41016,62.59263,32,86,25,8297,208,-123,331,126,-33,141,-73,561,75,26,33,205,86,187,106
Lactuca_sibirica,29.73351,62.5995,24,78,21,9478,212,-144,356,131,-49,149,-97,617,82,30,32,220,97,214,115
Lactuca_sibirica,29.71363,62.60572,24,78,21,9478,212,-144,356,131,-49,149,-97,617,82,30,32,220,97,214,115
Lactuca_sibirica,27.6784,62.60789,33,71,21,9147,212,-124,336,137,-37,154,-83,625,82,33,28,217,103,208,126
Lactuca_sibirica,29.67553,62.61543,25,78,21,9493,213,-143,356,132,-48,150,-97,615,81,30,31,219,97,213,115
Lactuca_sibirica,17.3936,62.6158,30,88,26,8471,201,-134,335,127,-32,139,-81,653,77,38,23,217,120,191,141
Lactuca_sibirica,17.3956,62.6163,30,88,26,8471,201,-134,335,127,-32,139,-81,653,77,38,23,217,120,191,141
Lactuca_sibirica,17.3909,62.6191,30,88,26,8471,201,-134,335,127,-32,139,-81,653,77,38,23,217,120,191,141
Lactuca_sibirica,29.73473,62.62326,24,78,21,9478,212,-144,356,131,-49,149,-97,617,82,30,32,220,97,214,115
