Taxon,lon,lat,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Lactuca_serriolaCAU,48.1333,41.6667,112,86,26,8206,285,-40,325,125,8,218,8,468,60,25,24,148,89,107,89
Lactuca_serriolaCAU,48.1601,41.6794,112,86,26,8206,285,-40,325,125,8,218,8,468,60,25,24,148,89,107,89
Lactuca_serriolaCAU,44.683,41.683,94,110,34,7635,262,-61,323,169,-6,189,-6,682,109,25,44,276,86,226,86
Lactuca_serriolaCAU,44.7,41.7,94,110,34,7635,262,-61,323,169,-6,189,-6,682,109,25,44,276,86,226,86
Lactuca_serriolaCAU,44.5,41.7667,59,112,35,7176,220,-93,313,128,-36,148,-36,844,128,30,43,339,107,293,107
Lactuca_serriolaCAU,45.25,41.7667,98,106,32,7754,268,-55,323,136,-3,196,-3,762,119,26,45,312,92,262,92
Lactuca_serriolaCAU,44.5,41.783,59,112,35,7176,220,-93,313,128,-36,148,-36,844,128,30,43,339,107,293,107
Lactuca_serriolaCAU,45.25,41.783333,98,106,32,7754,268,-55,323,136,-3,196,-3,762,119,26,45,312,92,262,92
Lactuca_serriolaCAU,48.4167,41.8,127,89,23,8577,350,-23,373,141,240,240,23,372,51,20,26,127,65,65,93
Lactuca_serriolaCAU,44.75,41.8167,119,108,32,8104,293,-41,334,199,13,221,13,586,93,24,41,230,78,185,78
Lactuca_serriolaCAU,44.75,41.833,119,108,32,8104,293,-41,334,199,13,221,13,586,93,24,41,230,78,185,78
Lactuca_serriolaCAU,48.36667,41.93333,129,86,23,8511,340,-20,360,145,241,241,26,364,51,19,29,128,63,63,95
Lactuca_serriolaCAU,48.0167,41.95,102,83,26,8118,267,-48,315,166,-1,206,-1,456,54,21,27,142,76,121,76
Lactuca_serriolaCAU,48.0333,41.95,102,83,26,8118,267,-48,315,166,-1,206,-1,456,54,21,27,142,76,121,76
Lactuca_serriolaCAU,48.333332,41.966667,128,85,24,8477,331,-22,353,144,238,238,24,369,52,20,30,130,65,65,96
Lactuca_serriolaCAU,48.3167,41.9667,128,85,24,8477,331,-22,353,144,238,238,24,369,52,20,30,130,65,65,96
Lactuca_serriolaCAU,48.2667,42.0167,115,84,24,8333,303,-34,337,130,14,223,12,398,52,24,24,134,82,83,90
Lactuca_serriolaCAU,48.283,42.033,115,84,24,8333,303,-34,337,130,14,223,12,398,52,24,24,134,82,83,90
Lactuca_serriolaCAU,44.7,42.166668,86,108,33,7671,253,-69,322,162,-15,182,-15,926,130,39,34,347,143,296,143
Lactuca_serriolaCAU,48.0667,42.1667,126,80,24,8489,309,-23,332,142,236,236,21,377,51,23,26,129,76,76,93
Lactuca_serriolaCAU,44.6908,42.1713,88,108,33,7729,255,-68,323,164,-15,184,-15,939,130,41,34,350,148,300,148
Lactuca_serriolaCAU,47.9876,42.3863,127,77,23,8597,305,-22,327,142,238,238,21,359,48,21,27,124,73,73,88
Lactuca_serriolaCAU,47.7,42.75,123,69,22,8769,287,-25,312,137,50,237,14,353,45,20,24,118,72,80,83
Lactuca_serriolaCAU,47.9167,42.8,125,72,22,8813,296,-25,321,139,105,239,16,321,42,18,26,111,64,67,79
Lactuca_serriolaCAU,47.6167,42.8667,125,67,21,8840,288,-24,312,138,106,239,14,340,44,19,24,114,69,76,81
Lactuca_serriolaCAU,47.633,42.883,125,68,21,8871,289,-24,313,139,107,240,14,329,43,18,25,112,66,72,79
Lactuca_serriolaCAU,44.6667,42.9167,75,106,31,8200,249,-85,334,160,-33,178,-33,962,152,34,47,406,114,376,114
Lactuca_serriolaCAU,44.667,42.933,75,106,31,8200,249,-85,334,160,-33,178,-33,962,152,34,47,406,114,376,114
Lactuca_serriolaCAU,47.5,42.9667,121,69,21,8951,287,-30,317,133,49,237,9,337,42,19,22,112,67,80,75
Lactuca_serriolaCAU,47.5,42.983,121,69,21,8951,287,-30,317,133,49,237,9,337,42,19,22,112,67,80,75
Lactuca_serriolaCAU,47.5042,42.9875,124,69,21,8952,290,-26,316,136,51,240,12,327,42,18,24,111,66,73,76
Lactuca_serriolaCAU,45.0667,43.3,102,103,28,9122,289,-67,356,197,-18,217,-18,615,104,24,48,268,78,248,78
Lactuca_serriolaCAU,45.083332,43.3,102,103,28,9122,289,-67,356,197,-18,217,-18,615,104,24,48,268,78,248,78
Lactuca_serriolaCAU,45.9667,43.3,115,96,26,9482,305,-54,359,214,3,235,-8,439,68,21,39,176,66,161,68
Lactuca_serriolaCAU,40.8769,44.098,83,99,33,7191,242,-58,300,154,-4,174,-10,903,118,42,28,312,148,299,160
