Taxon,lon,lat,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Lactuca_tatarica,74.72,36.73,27,104,26,9823,225,-168,393,21,-22,149,-106,98,18,2,52,46,10,23,16
Lactuca_tatarica,72,36.75,9,94,26,8778,189,-169,358,-1,113,118,-109,501,88,11,63,239,41,51,152
Lactuca_tatarica,74.78,36.75,12,102,26,9841,210,-182,392,5,-36,134,-121,97,17,2,50,45,10,23,16
Lactuca_tatarica,-104.44316,36.77276,97,176,44,7892,296,-102,398,199,-3,199,-3,355,72,8,76,186,24,186,24
Lactuca_tatarica,-108.2283,36.798923,110,167,39,8949,331,-89,420,176,153,225,-6,243,33,8,35,88,39,69,54
Lactuca_tatarica,74.52,36.8,7,100,25,9772,203,-186,389,-1,-41,127,-126,104,18,2,52,47,11,25,19
Lactuca_tatarica,74.52,36.82,7,100,25,9772,203,-186,389,-1,-41,127,-126,104,18,2,52,47,11,25,19
Lactuca_tatarica,67.25,36.83,175,136,33,9654,390,-15,405,72,302,302,52,177,45,0,96,104,0,0,81
Lactuca_tatarica,74.52,36.83,7,100,25,9772,203,-186,389,-1,-41,127,-126,104,18,2,52,47,11,25,19
Lactuca_tatarica,76.98,36.83,16,121,28,10481,228,-201,429,117,-42,144,-128,37,7,0,52,16,3,15,5
Lactuca_tatarica,74.98,36.87,-3,102,25,10008,198,-201,399,-10,-51,121,-138,83,15,1,55,36,8,22,14
Lactuca_tatarica,74.65,36.87,-16,98,25,9841,181,-210,391,-24,-62,105,-149,100,18,2,50,45,11,23,19
Lactuca_tatarica,81.7,36.87,122,149,33,10733,331,-113,444,233,41,248,-27,33,7,0,82,20,1,16,3
Lactuca_tatarica,-105.129,36.93,42,175,43,7771,244,-157,401,134,-59,141,-59,451,75,19,47,187,63,186,63
Lactuca_tatarica,72.57,37,48,103,27,9235,237,-139,376,41,156,162,-78,229,41,6,59,110,20,27,66
Lactuca_tatarica,73.28,37,6,97,25,9385,196,-181,377,-3,23,122,-121,200,32,7,50,90,25,34,51
Lactuca_tatarica,73.45,37.02,9,98,25,9455,200,-179,379,2,26,126,-119,167,27,5,49,74,21,32,40
Lactuca_tatarica,-106.1761,37.0564,38,176,42,8068,245,-166,411,134,77,141,-67,409,63,25,34,156,78,141,78
Lactuca_tatarica,80.8,37.08,128,137,31,10691,332,-103,435,238,48,252,-22,33,7,0,75,19,2,15,4
Lactuca_tatarica,73.97,37.1,-25,95,24,9674,168,-216,384,-34,-6,95,-155,143,23,4,46,62,19,31,31
Lactuca_tatarica,77.05,37.18,63,128,29,10492,274,-160,434,167,-2,189,-83,37,8,0,52,17,3,14,5
Lactuca_tatarica,-105.0547,37.1849,34,166,42,7688,232,-158,390,132,-66,132,-66,503,80,22,44,202,74,202,74
Lactuca_tatarica,-107.052345,37.18671,54,193,43,8262,276,-165,441,154,92,159,-54,494,64,21,26,162,80,134,119
Lactuca_tatarica,72.87,37.2,-20,93,24,9293,167,-206,373,-30,90,94,-146,316,49,10,51,141,36,45,89
Lactuca_tatarica,-106.194115,37.206085,38,177,42,8209,245,-170,415,135,-70,142,-70,379,59,22,36,148,69,132,69
Lactuca_tatarica,-107.0082,37.2617,53,194,43,8329,274,-170,444,119,91,158,-57,483,62,21,26,160,79,131,114
Lactuca_tatarica,-113.51674,37.278484,103,157,41,7753,310,-67,377,20,133,206,8,404,52,11,30,136,62,84,121
Lactuca_tatarica,-107.84608,37.285786,72,176,41,8152,290,-130,420,135,109,177,-34,485,59,18,26,155,77,127,120
Lactuca_tatarica,-111.89383,37.29257,108,161,40,8203,322,-75,397,208,145,216,5,236,32,9,28,77,36,64,63
Lactuca_tatarica,-104.0433,37.32019,114,177,42,8405,326,-87,413,225,8,225,8,334,57,9,57,147,30,147,30
Lactuca_tatarica,72.35,37.33,-7,96,25,9195,181,-193,374,-16,102,106,-131,390,62,8,57,177,31,43,119
Lactuca_tatarica,85.83,37.33,-68,142,34,9553,132,-279,411,51,-133,51,-195,91,29,0,120,69,1,69,1
Lactuca_tatarica,-108.59552,37.33574,92,166,39,8694,313,-108,421,159,132,205,-20,341,39,12,26,110,56,83,78
